,uid,projection,filename
3354,2223,Frontal,2223_IM-0827-1001.dcm.png
3355,2223,Lateral,2223_IM-0827-2001.dcm.png
3356,2223,Volume,2223_ct_synthetic.h5
3357,2225,Frontal,2225_IM-0829-3001.dcm.png
3358,2225,Lateral,2225_IM-0829-4001.dcm.png
3359,2225,Volume,2225_ct_synthetic.h5
3360,2228,Frontal,2228_IM-0831-1001.dcm.png
3361,2228,Lateral,2228_IM-0831-1002.dcm.png
3362,2228,Volume,2228_ct_synthetic.h5
3363,2230,Frontal,2230_IM-0831-1001.dcm.png
3364,2230,Lateral,2230_IM-0831-2001.dcm.png
3365,2230,Volume,2230_ct_synthetic.h5
3366,2232,Frontal,2232_IM-0832-1001.dcm.png
3367,2232,Lateral,2232_IM-0832-2001.dcm.png
3368,2232,Volume,2232_ct_synthetic.h5
3369,2234,Frontal,2234_IM-0833-1001.dcm.png
3370,2234,Lateral,2234_IM-0833-1002.dcm.png
3371,2234,Volume,2234_ct_synthetic.h5
3372,2236,Frontal,2236_IM-0833-1001.dcm.png
3373,2236,Lateral,2236_IM-0833-2002.dcm.png
3374,2236,Volume,2236_ct_synthetic.h5
3375,2238,Frontal,2238_IM-0835-1001.dcm.png
3376,2238,Lateral,2238_IM-0835-2001.dcm.png
3377,2238,Volume,2238_ct_synthetic.h5
3378,2239,Frontal,2239_IM-0836-1001.dcm.png
3379,2239,Lateral,2239_IM-0836-2001.dcm.png
3380,2239,Volume,2239_ct_synthetic.h5
3381,2240,Frontal,2240_IM-0838-1001.dcm.png
3382,2240,Lateral,2240_IM-0838-1002.dcm.png
3383,2240,Volume,2240_ct_synthetic.h5
3384,2242,Frontal,2242_IM-0840-1001.dcm.png
3385,2242,Lateral,2242_IM-0840-2001.dcm.png
3386,2242,Volume,2242_ct_synthetic.h5
3387,2244,Frontal,2244_IM-0841-2002.dcm.png
3388,2244,Lateral,2244_IM-0841-3003.dcm.png
3389,2244,Volume,2244_ct_synthetic.h5
3390,2245,Frontal,2245_IM-0842-1001.dcm.png
3391,2245,Lateral,2245_IM-0842-2001.dcm.png
3392,2245,Volume,2245_ct_synthetic.h5
3393,2246,Frontal,2246_IM-0843-1001.dcm.png
3394,2246,Lateral,2246_IM-0843-2001.dcm.png
3395,2246,Volume,2246_ct_synthetic.h5
3396,2247,Frontal,2247_IM-0844-1001.dcm.png
3397,2247,Lateral,2247_IM-0844-2001.dcm.png
3398,2247,Volume,2247_ct_synthetic.h5
3399,2248,Frontal,2248_IM-0844-1001.dcm.png
3400,2248,Lateral,2248_IM-0844-1002.dcm.png
3401,2248,Volume,2248_ct_synthetic.h5
3402,2252,Frontal,2252_IM-0844-1001.dcm.png
3403,2252,Lateral,2252_IM-0844-1002.dcm.png
3404,2252,Volume,2252_ct_synthetic.h5
3405,2253,Frontal,2253_IM-0845-1002001.dcm.png
3406,2253,Lateral,2253_IM-0845-1003002.dcm.png
3407,2253,Volume,2253_ct_synthetic.h5
3408,2256,Frontal,2256_IM-0848-1001.dcm.png
3409,2256,Lateral,2256_IM-0848-4001.dcm.png
3410,2256,Volume,2256_ct_synthetic.h5
3411,2260,Frontal,2260_IM-0852-1001.dcm.png
3412,2260,Lateral,2260_IM-0852-2001.dcm.png
3413,2260,Volume,2260_ct_synthetic.h5
3414,2263,Frontal,2263_IM-0853-1001.dcm.png
3415,2263,Lateral,2263_IM-0853-4001.dcm.png
3416,2263,Volume,2263_ct_synthetic.h5
3417,2265,Frontal,2265_IM-0855-1001.dcm.png
3418,2265,Lateral,2265_IM-0855-2001.dcm.png
3419,2265,Volume,2265_ct_synthetic.h5
3420,2266,Frontal,2266_IM-0855-1001.dcm.png
3421,2266,Lateral,2266_IM-0855-3001.dcm.png
3422,2266,Volume,2266_ct_synthetic.h5
3423,2269,Frontal,2269_IM-0858-1001.dcm.png
3424,2269,Lateral,2269_IM-0858-2001.dcm.png
3425,2269,Volume,2269_ct_synthetic.h5
3426,2273,Frontal,2273_IM-0861-1001.dcm.png
3427,2273,Lateral,2273_IM-0861-1002.dcm.png
3428,2273,Volume,2273_ct_synthetic.h5
3429,2275,Frontal,2275_IM-0862-1001.dcm.png
3430,2275,Lateral,2275_IM-0862-2001.dcm.png
3431,2275,Volume,2275_ct_synthetic.h5
3432,2276,Frontal,2276_IM-0863-1001-0002.dcm.png
3433,2276,Lateral,2276_IM-0863-1001-0001.dcm.png
3434,2276,Volume,2276_ct_synthetic.h5
3435,2277,Frontal,2277_IM-0864-1001.dcm.png
3436,2277,Lateral,2277_IM-0864-2001.dcm.png
3437,2277,Volume,2277_ct_synthetic.h5
3438,2279,Frontal,2279_IM-0865-2001.dcm.png
3439,2279,Lateral,2279_IM-0865-3001.dcm.png
3440,2279,Volume,2279_ct_synthetic.h5
3441,2280,Frontal,2280_IM-0867-1001-0001.dcm.png
3442,2280,Lateral,2280_IM-0867-2001.dcm.png
3443,2280,Volume,2280_ct_synthetic.h5
3444,2282,Frontal,2282_IM-0869-1001.dcm.png
3445,2282,Lateral,2282_IM-0869-2001.dcm.png
3446,2282,Volume,2282_ct_synthetic.h5
3447,2286,Frontal,2286_IM-0871-1001.dcm.png
3448,2286,Lateral,2286_IM-0871-2001.dcm.png
3449,2286,Volume,2286_ct_synthetic.h5
3450,2287,Frontal,2287_IM-0872-1001.dcm.png
3451,2287,Lateral,2287_IM-0872-2001.dcm.png
3452,2287,Volume,2287_ct_synthetic.h5
3453,2288,Frontal,2288_IM-0872-1001.dcm.png
3454,2288,Lateral,2288_IM-0872-1002.dcm.png
3455,2288,Volume,2288_ct_synthetic.h5
3456,2289,Frontal,2289_IM-0873-1001.dcm.png
3457,2289,Lateral,2289_IM-0873-2001.dcm.png
3458,2289,Volume,2289_ct_synthetic.h5
3459,2290,Frontal,2290_IM-0874-1001.dcm.png
3460,2290,Lateral,2290_IM-0874-4001.dcm.png
3461,2290,Volume,2290_ct_synthetic.h5
3462,2292,Frontal,2292_IM-0874-1001.dcm.png
3463,2292,Lateral,2292_IM-0874-1002.dcm.png
3464,2292,Volume,2292_ct_synthetic.h5
3465,2293,Frontal,2293_IM-0875-1001.dcm.png
3466,2293,Lateral,2293_IM-0875-2001.dcm.png
3467,2293,Volume,2293_ct_synthetic.h5
3468,2294,Frontal,2294_IM-0876-1001.dcm.png
3469,2294,Lateral,2294_IM-0876-2001.dcm.png
3470,2294,Volume,2294_ct_synthetic.h5
3471,2300,Frontal,2300_IM-0881-1001.dcm.png
3472,2300,Lateral,2300_IM-0881-2001.dcm.png
3473,2300,Volume,2300_ct_synthetic.h5
3474,2303,Frontal,2303_IM-0882-1001.dcm.png
3475,2303,Lateral,2303_IM-0882-2001.dcm.png
3476,2303,Volume,2303_ct_synthetic.h5
3477,2304,Frontal,2304_IM-0882-4004.dcm.png
3478,2304,Lateral,2304_IM-0882-1001.dcm.png
3479,2304,Volume,2304_ct_synthetic.h5
3480,2307,Frontal,2307_IM-0882-1001.dcm.png
3481,2307,Lateral,2307_IM-0882-2001.dcm.png
3482,2307,Volume,2307_ct_synthetic.h5
3483,2308,Frontal,2308_IM-0883-1001.dcm.png
3484,2308,Lateral,2308_IM-0883-2001.dcm.png
3485,2308,Volume,2308_ct_synthetic.h5
3486,2310,Frontal,2310_IM-0885-1001.dcm.png
3487,2310,Lateral,2310_IM-0885-2001.dcm.png
3488,2310,Volume,2310_ct_synthetic.h5
3489,2311,Frontal,2311_IM-0886-2001.dcm.png
3490,2311,Lateral,2311_IM-0886-1001.dcm.png
3491,2311,Volume,2311_ct_synthetic.h5
3492,2312,Frontal,2312_IM-0887-1001.dcm.png
3493,2312,Lateral,2312_IM-0887-2001.dcm.png
3494,2312,Volume,2312_ct_synthetic.h5
3495,2313,Frontal,2313_IM-0888-1002001.dcm.png
3496,2313,Lateral,2313_IM-0888-1004003.dcm.png
3497,2313,Volume,2313_ct_synthetic.h5
3498,2314,Frontal,2314_IM-0889-1001.dcm.png
3499,2314,Lateral,2314_IM-0889-2001.dcm.png
3500,2314,Volume,2314_ct_synthetic.h5
3501,2316,Frontal,2316_IM-0889-1001.dcm.png
3502,2316,Lateral,2316_IM-0889-2001.dcm.png
3503,2316,Volume,2316_ct_synthetic.h5
3504,2318,Frontal,2318_IM-0891-1001.dcm.png
3505,2318,Lateral,2318_IM-0891-2001.dcm.png
3506,2318,Volume,2318_ct_synthetic.h5
3507,2319,Frontal,2319_IM-0892-3003.dcm.png
3508,2319,Lateral,2319_IM-0892-2002.dcm.png
3509,2319,Volume,2319_ct_synthetic.h5
3510,2321,Frontal,2321_IM-0894-1001.dcm.png
3511,2321,Lateral,2321_IM-0894-2001.dcm.png
3512,2321,Volume,2321_ct_synthetic.h5
3513,2322,Frontal,2322_IM-0894-1001.dcm.png
3514,2322,Lateral,2322_IM-0894-1002.dcm.png
3515,2322,Volume,2322_ct_synthetic.h5
3516,2323,Frontal,2323_IM-0895-12012.dcm.png
3517,2323,Lateral,2323_IM-0895-2001.dcm.png
3518,2323,Volume,2323_ct_synthetic.h5
3519,2324,Frontal,2324_IM-0895-1001.dcm.png
3520,2324,Lateral,2324_IM-0895-2001.dcm.png
3521,2324,Volume,2324_ct_synthetic.h5
3522,2327,Frontal,2327_IM-0898-1001.dcm.png
3523,2327,Lateral,2327_IM-0898-2001.dcm.png
3524,2327,Volume,2327_ct_synthetic.h5
3525,2332,Frontal,2332_IM-0900-1001.dcm.png
3526,2332,Lateral,2332_IM-0900-1002.dcm.png
3527,2332,Volume,2332_ct_synthetic.h5
3528,2334,Frontal,2334_IM-0902-1001.dcm.png
3529,2334,Lateral,2334_IM-0902-1002.dcm.png
3530,2334,Volume,2334_ct_synthetic.h5
3531,2338,Frontal,2338_IM-0905-1001.dcm.png
3532,2338,Lateral,2338_IM-0905-2001.dcm.png
3533,2338,Volume,2338_ct_synthetic.h5
3534,2342,Frontal,2342_IM-0907-1001.dcm.png
3535,2342,Lateral,2342_IM-0907-2001.dcm.png
3536,2342,Volume,2342_ct_synthetic.h5
3537,2344,Frontal,2344_IM-0909-1001.dcm.png
3538,2344,Lateral,2344_IM-0909-2001.dcm.png
3539,2344,Volume,2344_ct_synthetic.h5
3540,2348,Frontal,2348_IM-0913-1001.dcm.png
3541,2348,Lateral,2348_IM-0913-2001.dcm.png
3542,2348,Volume,2348_ct_synthetic.h5
3543,2349,Frontal,2349_IM-0914-1001.dcm.png
3544,2349,Lateral,2349_IM-0914-2001.dcm.png
3545,2349,Volume,2349_ct_synthetic.h5
3546,2353,Frontal,2353_IM-0918-1001.dcm.png
3547,2353,Lateral,2353_IM-0918-2001.dcm.png
3548,2353,Volume,2353_ct_synthetic.h5
3549,2354,Frontal,2354_IM-0918-1001.dcm.png
3550,2354,Lateral,2354_IM-0918-2001.dcm.png
3551,2354,Volume,2354_ct_synthetic.h5
3552,2355,Frontal,2355_IM-0919-1001.dcm.png
3553,2355,Lateral,2355_IM-0919-2001.dcm.png
3554,2355,Volume,2355_ct_synthetic.h5
3555,2357,Frontal,2357_IM-0921-1001.dcm.png
3556,2357,Lateral,2357_IM-0921-2001.dcm.png
3557,2357,Volume,2357_ct_synthetic.h5
3558,2358,Frontal,2358_IM-0922-0001-0002.dcm.png
3559,2358,Lateral,2358_IM-0922-0001-0001.dcm.png
3560,2358,Volume,2358_ct_synthetic.h5
3561,2360,Frontal,2360_IM-0925-1001.dcm.png
3562,2360,Lateral,2360_IM-0925-2001.dcm.png
3563,2360,Volume,2360_ct_synthetic.h5
3564,2362,Frontal,2362_IM-0926-1001.dcm.png
3565,2362,Lateral,2362_IM-0926-1002.dcm.png
3566,2362,Volume,2362_ct_synthetic.h5
3567,2363,Frontal,2363_IM-0926-1001.dcm.png
3568,2363,Lateral,2363_IM-0926-2001.dcm.png
3569,2363,Volume,2363_ct_synthetic.h5
3570,2365,Frontal,2365_IM-0927-3001.dcm.png
3571,2365,Lateral,2365_IM-0927-2001.dcm.png
3572,2365,Volume,2365_ct_synthetic.h5
3573,2370,Frontal,2370_IM-0931-1001.dcm.png
3574,2370,Lateral,2370_IM-0931-2001.dcm.png
3575,2370,Volume,2370_ct_synthetic.h5
3576,2371,Frontal,2371_IM-0932-1001.dcm.png
3577,2371,Lateral,2371_IM-0932-2001.dcm.png
3578,2371,Volume,2371_ct_synthetic.h5
3579,2372,Frontal,2372_IM-0933-0001-0001.dcm.png
3580,2372,Lateral,2372_IM-0933-0001-0002.dcm.png
3581,2372,Volume,2372_ct_synthetic.h5
3582,2374,Frontal,2374_IM-0935-84550001.dcm.png
3583,2374,Lateral,2374_IM-0935-84550002.dcm.png
3584,2374,Volume,2374_ct_synthetic.h5
3585,2376,Frontal,2376_IM-0936-1001.dcm.png
3586,2376,Lateral,2376_IM-0936-2001.dcm.png
3587,2376,Volume,2376_ct_synthetic.h5
3588,2377,Frontal,2377_IM-0937-1001.dcm.png
3589,2377,Lateral,2377_IM-0937-3003.dcm.png
3590,2377,Volume,2377_ct_synthetic.h5
3591,2385,Frontal,2385_IM-0942-1001.dcm.png
3592,2385,Lateral,2385_IM-0942-1002.dcm.png
3593,2385,Volume,2385_ct_synthetic.h5
3594,2386,Frontal,2386_IM-0942-1001.dcm.png
3595,2386,Lateral,2386_IM-0942-1002.dcm.png
3596,2386,Volume,2386_ct_synthetic.h5
3597,2389,Frontal,2389_IM-0944-1001.dcm.png
3598,2389,Lateral,2389_IM-0944-3001.dcm.png
3599,2389,Volume,2389_ct_synthetic.h5
3600,2391,Frontal,2391_IM-0944-1001.dcm.png
3601,2391,Lateral,2391_IM-0944-2001.dcm.png
3602,2391,Volume,2391_ct_synthetic.h5
3603,2394,Frontal,2394_IM-0944-1001.dcm.png
3604,2394,Lateral,2394_IM-0944-2001.dcm.png
3605,2394,Volume,2394_ct_synthetic.h5
3606,2395,Frontal,2395_IM-0944-1001.dcm.png
3607,2395,Lateral,2395_IM-0944-2001.dcm.png
3608,2395,Volume,2395_ct_synthetic.h5
3609,2396,Frontal,2396_IM-0945-1001.dcm.png
3610,2396,Lateral,2396_IM-0945-2001.dcm.png
3611,2396,Volume,2396_ct_synthetic.h5
3612,2397,Frontal,2397_IM-0946-1001.dcm.png
3613,2397,Lateral,2397_IM-0946-2001.dcm.png
3614,2397,Volume,2397_ct_synthetic.h5
3615,2401,Frontal,2401_IM-0950-1001.dcm.png
3616,2401,Lateral,2401_IM-0950-2001.dcm.png
3617,2401,Volume,2401_ct_synthetic.h5
3618,2402,Frontal,2402_IM-0951-1001.dcm.png
3619,2402,Lateral,2402_IM-0951-2001.dcm.png
3620,2402,Volume,2402_ct_synthetic.h5
3621,2403,Frontal,2403_IM-0951-1001.dcm.png
3622,2403,Lateral,2403_IM-0951-2001.dcm.png
3623,2403,Volume,2403_ct_synthetic.h5
3624,2407,Frontal,2407_IM-0954-1001.dcm.png
3625,2407,Lateral,2407_IM-0954-2001.dcm.png
3626,2407,Volume,2407_ct_synthetic.h5
3627,2410,Frontal,2410_IM-0956-1001.dcm.png
3628,2410,Lateral,2410_IM-0956-1002.dcm.png
3629,2410,Volume,2410_ct_synthetic.h5
3630,2413,Frontal,2413_IM-0959-1001.dcm.png
3631,2413,Lateral,2413_IM-0959-2001.dcm.png
3632,2413,Volume,2413_ct_synthetic.h5
3633,2415,Frontal,2415_IM-0961-1001.dcm.png
3634,2415,Lateral,2415_IM-0961-2001.dcm.png
3635,2415,Volume,2415_ct_synthetic.h5
3636,2417,Frontal,2417_IM-0961-1001.dcm.png
3637,2417,Lateral,2417_IM-0961-2001.dcm.png
3638,2417,Volume,2417_ct_synthetic.h5
3639,2422,Frontal,2422_IM-0965-1001.dcm.png
3640,2422,Lateral,2422_IM-0965-2001.dcm.png
3641,2422,Volume,2422_ct_synthetic.h5
3642,2423,Frontal,2423_IM-0965-1001.dcm.png
3643,2423,Lateral,2423_IM-0965-2001.dcm.png
3644,2423,Volume,2423_ct_synthetic.h5
3645,2428,Frontal,2428_IM-0970-1001.dcm.png
3646,2428,Lateral,2428_IM-0970-3001.dcm.png
3647,2428,Volume,2428_ct_synthetic.h5
3648,2432,Frontal,2432_IM-0974-1001.dcm.png
3649,2432,Lateral,2432_IM-0974-4001.dcm.png
3650,2432,Volume,2432_ct_synthetic.h5
3651,2433,Frontal,2433_IM-0975-2001.dcm.png
3652,2433,Lateral,2433_IM-0975-1001.dcm.png
3653,2433,Volume,2433_ct_synthetic.h5
3654,2435,Frontal,2435_IM-0976-1001.dcm.png
3655,2435,Lateral,2435_IM-0976-2001.dcm.png
3656,2435,Volume,2435_ct_synthetic.h5
3657,2436,Frontal,2436_IM-0976-1001.dcm.png
3658,2436,Lateral,2436_IM-0976-2001.dcm.png
3659,2436,Volume,2436_ct_synthetic.h5
3660,2437,Frontal,2437_IM-0977-2002.dcm.png
3661,2437,Lateral,2437_IM-0977-3003.dcm.png
3662,2437,Volume,2437_ct_synthetic.h5
3663,2438,Frontal,2438_IM-0978-4004.dcm.png
3664,2438,Lateral,2438_IM-0978-1001.dcm.png
3665,2438,Volume,2438_ct_synthetic.h5
3666,2439,Frontal,2439_IM-0978-1001.dcm.png
3667,2439,Lateral,2439_IM-0978-2001.dcm.png
3668,2439,Volume,2439_ct_synthetic.h5
3669,2440,Frontal,2440_IM-0978-2001.dcm.png
3670,2440,Lateral,2440_IM-0978-1001.dcm.png
3671,2440,Volume,2440_ct_synthetic.h5
3672,2445,Frontal,2445_IM-0981-2002.dcm.png
3673,2445,Lateral,2445_IM-0981-3003.dcm.png
3674,2445,Volume,2445_ct_synthetic.h5
3675,2448,Frontal,2448_IM-0983-1001.dcm.png
3676,2448,Lateral,2448_IM-0983-2001.dcm.png
3677,2448,Volume,2448_ct_synthetic.h5
3678,2450,Frontal,2450_IM-0986-1001.dcm.png
3679,2450,Lateral,2450_IM-0986-2001.dcm.png
3680,2450,Volume,2450_ct_synthetic.h5
3681,2453,Frontal,2453_IM-0988-1001.dcm.png
3682,2453,Lateral,2453_IM-0988-2001.dcm.png
3683,2453,Volume,2453_ct_synthetic.h5
3684,2457,Frontal,2457_IM-0989-1001.dcm.png
3685,2457,Lateral,2457_IM-0989-2001.dcm.png
3686,2457,Volume,2457_ct_synthetic.h5
3687,2459,Frontal,2459_IM-0991-1001.dcm.png
3688,2459,Lateral,2459_IM-0991-1002.dcm.png
3689,2459,Volume,2459_ct_synthetic.h5
3690,2460,Frontal,2460_IM-0993-1001.dcm.png
3691,2460,Lateral,2460_IM-0993-2001.dcm.png
3692,2460,Volume,2460_ct_synthetic.h5
3693,2461,Frontal,2461_IM-0994-0001-0002.dcm.png
3694,2461,Lateral,2461_IM-0994-0001-0001.dcm.png
3695,2461,Volume,2461_ct_synthetic.h5
3696,2464,Frontal,2464_IM-0997-1001.dcm.png
3697,2464,Lateral,2464_IM-0997-2001.dcm.png
3698,2464,Volume,2464_ct_synthetic.h5
3699,2466,Frontal,2466_IM-0997-1001.dcm.png
3700,2466,Lateral,2466_IM-0997-1003.dcm.png
3701,2466,Volume,2466_ct_synthetic.h5
3702,2470,Frontal,2470_IM-1001-1001.dcm.png
3703,2470,Lateral,2470_IM-1001-2001.dcm.png
3704,2470,Volume,2470_ct_synthetic.h5
3705,2471,Frontal,2471_IM-1002-1001.dcm.png
3706,2471,Lateral,2471_IM-1002-1002.dcm.png
3707,2471,Volume,2471_ct_synthetic.h5
3708,2477,Frontal,2477_IM-1006-1001.dcm.png
3709,2477,Lateral,2477_IM-1006-1002.dcm.png
3710,2477,Volume,2477_ct_synthetic.h5
3711,2478,Frontal,2478_IM-1007-1001.dcm.png
3712,2478,Lateral,2478_IM-1007-2001.dcm.png
3713,2478,Volume,2478_ct_synthetic.h5
3714,2480,Frontal,2480_IM-1009-1001.dcm.png
3715,2480,Lateral,2480_IM-1009-2001.dcm.png
3716,2480,Volume,2480_ct_synthetic.h5
3717,2482,Frontal,2482_IM-1011-0001-0002.dcm.png
3718,2482,Lateral,2482_IM-1011-0001-0001.dcm.png
3719,2482,Volume,2482_ct_synthetic.h5
3720,2485,Frontal,2485_IM-1013-1001.dcm.png
3721,2485,Lateral,2485_IM-1013-2001.dcm.png
3722,2485,Volume,2485_ct_synthetic.h5
3723,2487,Frontal,2487_IM-1014-1001.dcm.png
3724,2487,Lateral,2487_IM-1014-2001.dcm.png
3725,2487,Volume,2487_ct_synthetic.h5
3726,2489,Frontal,2489_IM-1016-1001.dcm.png
3727,2489,Lateral,2489_IM-1016-2001.dcm.png
3728,2489,Volume,2489_ct_synthetic.h5
3729,2491,Frontal,2491_IM-1017-1001.dcm.png
3730,2491,Lateral,2491_IM-1017-2001.dcm.png
3731,2491,Volume,2491_ct_synthetic.h5
3732,2493,Frontal,2493_IM-1019-8001.dcm.png
3733,2493,Lateral,2493_IM-1019-4001.dcm.png
3734,2493,Volume,2493_ct_synthetic.h5
3735,2501,Frontal,2501_IM-1027-1001.dcm.png
3736,2501,Lateral,2501_IM-1027-2001.dcm.png
3737,2501,Volume,2501_ct_synthetic.h5
3738,2502,Frontal,2502_IM-1027-1001-0002.dcm.png
3739,2502,Lateral,2502_IM-1027-1001-0001.dcm.png
3740,2502,Volume,2502_ct_synthetic.h5
3741,2504,Frontal,2504_IM-1029-2001.dcm.png
3742,2504,Lateral,2504_IM-1029-1001.dcm.png
3743,2504,Volume,2504_ct_synthetic.h5
3744,2507,Frontal,2507_IM-1030-3001.dcm.png
3745,2507,Lateral,2507_IM-1030-2001.dcm.png
3746,2507,Volume,2507_ct_synthetic.h5
3747,2509,Frontal,2509_IM-1031-1001.dcm.png
3748,2509,Lateral,2509_IM-1031-2001.dcm.png
3749,2509,Volume,2509_ct_synthetic.h5
3750,2517,Frontal,2517_IM-1036-1001.dcm.png
3751,2517,Lateral,2517_IM-1036-2001.dcm.png
3752,2517,Volume,2517_ct_synthetic.h5
3753,2520,Frontal,2520_IM-1039-27001.dcm.png
3754,2520,Lateral,2520_IM-1039-28001.dcm.png
3755,2520,Volume,2520_ct_synthetic.h5
3756,2523,Frontal,2523_IM-1041-1001.dcm.png
3757,2523,Lateral,2523_IM-1041-2001.dcm.png
3758,2523,Volume,2523_ct_synthetic.h5
3759,2526,Frontal,2526_IM-1043-1001.dcm.png
3760,2526,Lateral,2526_IM-1043-2001.dcm.png
3761,2526,Volume,2526_ct_synthetic.h5
3762,2527,Frontal,2527_IM-1043-1001.dcm.png
3763,2527,Lateral,2527_IM-1043-2001.dcm.png
3764,2527,Volume,2527_ct_synthetic.h5
3765,2529,Frontal,2529_IM-1044-1001.dcm.png
3766,2529,Lateral,2529_IM-1044-2001.dcm.png
3767,2529,Volume,2529_ct_synthetic.h5
3768,2532,Frontal,2532_IM-1046-1001.dcm.png
3769,2532,Lateral,2532_IM-1046-2001.dcm.png
3770,2532,Volume,2532_ct_synthetic.h5
3771,2533,Frontal,2533_IM-1047-1001.dcm.png
3772,2533,Lateral,2533_IM-1047-2001.dcm.png
3773,2533,Volume,2533_ct_synthetic.h5
3774,2537,Frontal,2537_IM-1049-1001.dcm.png
3775,2537,Lateral,2537_IM-1049-2001.dcm.png
3776,2537,Volume,2537_ct_synthetic.h5
3777,2538,Frontal,2538_IM-1050-1001.dcm.png
3778,2538,Lateral,2538_IM-1050-1002.dcm.png
3779,2538,Volume,2538_ct_synthetic.h5
3780,2539,Frontal,2539_IM-1050-1001.dcm.png
3781,2539,Lateral,2539_IM-1050-2001.dcm.png
3782,2539,Volume,2539_ct_synthetic.h5
3783,2540,Frontal,2540_IM-1052-1001.dcm.png
3784,2540,Lateral,2540_IM-1052-2001.dcm.png
3785,2540,Volume,2540_ct_synthetic.h5
3786,2541,Frontal,2541_IM-1053-3001.dcm.png
3787,2541,Lateral,2541_IM-1053-2001.dcm.png
3788,2541,Volume,2541_ct_synthetic.h5
3789,2542,Frontal,2542_IM-1053-1001.dcm.png
3790,2542,Lateral,2542_IM-1053-2001.dcm.png
3791,2542,Volume,2542_ct_synthetic.h5
3792,2543,Frontal,2543_IM-1054-2001.dcm.png
3793,2543,Lateral,2543_IM-1054-1001.dcm.png
3794,2543,Volume,2543_ct_synthetic.h5
3795,2545,Frontal,2545_IM-1054-1001.dcm.png
3796,2545,Lateral,2545_IM-1054-1002.dcm.png
3797,2545,Volume,2545_ct_synthetic.h5
3798,2548,Frontal,2548_IM-1056-0001-0001.dcm.png
3799,2548,Lateral,2548_IM-1056-0001-0002.dcm.png
3800,2548,Volume,2548_ct_synthetic.h5
3801,2549,Frontal,2549_IM-1057-1001.dcm.png
3802,2549,Lateral,2549_IM-1057-2001.dcm.png
3803,2549,Volume,2549_ct_synthetic.h5
3804,2551,Frontal,2551_IM-1058-1001.dcm.png
3805,2551,Lateral,2551_IM-1058-2001.dcm.png
3806,2551,Volume,2551_ct_synthetic.h5
3807,2552,Frontal,2552_IM-1058-1001.dcm.png
3808,2552,Lateral,2552_IM-1058-1002.dcm.png
3809,2552,Volume,2552_ct_synthetic.h5
3810,2554,Frontal,2554_IM-1059-1001.dcm.png
3811,2554,Lateral,2554_IM-1059-2001.dcm.png
3812,2554,Volume,2554_ct_synthetic.h5
3813,2558,Frontal,2558_IM-1062-10001.dcm.png
3814,2558,Lateral,2558_IM-1062-1001.dcm.png
3815,2558,Volume,2558_ct_synthetic.h5
3816,2559,Frontal,2559_IM-1063-1001.dcm.png
3817,2559,Lateral,2559_IM-1063-3003.dcm.png
3818,2559,Volume,2559_ct_synthetic.h5
3819,2562,Frontal,2562_IM-1065-1001.dcm.png
3820,2562,Lateral,2562_IM-1065-3001.dcm.png
3821,2562,Volume,2562_ct_synthetic.h5
3822,2563,Frontal,2563_IM-1066-1001.dcm.png
3823,2563,Lateral,2563_IM-1066-2001.dcm.png
3824,2563,Volume,2563_ct_synthetic.h5
3825,2564,Frontal,2564_IM-1067-1001.dcm.png
3826,2564,Lateral,2564_IM-1067-2001.dcm.png
3827,2564,Volume,2564_ct_synthetic.h5
3828,2566,Frontal,2566_IM-1068-1001.dcm.png
3829,2566,Lateral,2566_IM-1068-2001.dcm.png
3830,2566,Volume,2566_ct_synthetic.h5
3831,2567,Frontal,2567_IM-1069-2002.dcm.png
3832,2567,Lateral,2567_IM-1069-3003.dcm.png
3833,2567,Volume,2567_ct_synthetic.h5
3834,2569,Frontal,2569_IM-1071-1001.dcm.png
3835,2569,Lateral,2569_IM-1071-2001.dcm.png
3836,2569,Volume,2569_ct_synthetic.h5
3837,2570,Frontal,2570_IM-1073-1001.dcm.png
3838,2570,Lateral,2570_IM-1073-2001.dcm.png
3839,2570,Volume,2570_ct_synthetic.h5
3840,2572,Frontal,2572_IM-1073-1001.dcm.png
3841,2572,Lateral,2572_IM-1073-2001.dcm.png
3842,2572,Volume,2572_ct_synthetic.h5
3843,2577,Frontal,2577_IM-1077-1001.dcm.png
3844,2577,Lateral,2577_IM-1077-2001.dcm.png
3845,2577,Volume,2577_ct_synthetic.h5
3846,2579,Frontal,2579_IM-1078-1001.dcm.png
3847,2579,Lateral,2579_IM-1078-2001.dcm.png
3848,2579,Volume,2579_ct_synthetic.h5
3849,2580,Frontal,2580_IM-1078-1001.dcm.png
3850,2580,Lateral,2580_IM-1078-2001.dcm.png
3851,2580,Volume,2580_ct_synthetic.h5
3852,2583,Frontal,2583_IM-1081-1001.dcm.png
3853,2583,Lateral,2583_IM-1081-2001.dcm.png
3854,2583,Volume,2583_ct_synthetic.h5
3855,2584,Frontal,2584_IM-1081-1001.dcm.png
3856,2584,Lateral,2584_IM-1081-2001.dcm.png
3857,2584,Volume,2584_ct_synthetic.h5
3858,2585,Frontal,2585_IM-1082-1001.dcm.png
3859,2585,Lateral,2585_IM-1082-2001.dcm.png
3860,2585,Volume,2585_ct_synthetic.h5
3861,2590,Frontal,2590_IM-1083-1001.dcm.png
3862,2590,Lateral,2590_IM-1083-2001.dcm.png
